ExternalId,BetlabEventKey,NameLng1,NameText1,NameLng2,NameText2,GroupCommentLng1,GroupCommentText1,GroupCommentLng2,GroupCommentText2
31243017,PT1102:PR83421:PR46363:1522308600,en,|Antalya:Palkina Ulukan Ksenia - Matviyenko Lisa,ru,|Анталья:Палкина Улукан Ксения - Матвиенко Лиза,,,,
31225140,PT10:PR81:PR1798:1522501200,en,Super League|:Antalyaspor - Bursaspor,ru,Суперлига|:Антальяспор - Бурсаспор,,,,
31225647,PT63:PR5978:PR6009:1528214400,en,Friendlies|:Russia - Turkey,ru,Товарищеские матчи|:Россия - Турция,,,,
31228279,PT2349:PR23379:PR23360:1522504800,en,Division 1|First:Nea Salamina - Ermis Aradippou,ru,Первый дивизион|:Неа Саламина - Эрмис Арадиппу,,,,
31230762,PT3928:PR100101:1594580400,en,Euro 2020. Futures|Football. National teams. UEFA 2020. Winner:Armenia,ru,Чемпионат Европы 2020. Итоги|Футбол. Сборные. Победитель:Армения,,,,
31224912,PT4:PR970:PR2211:1522504800,en,Premier League|:Hibernian - Partick,ru,Премьер-Лига|:Хиберниан - Партик,,,,
31226448,PT573:PR9584:PR1418:1522494000,en,Primera Division. Stats|:match stat Girona - match stat Levante,ru,Примера дивизион. Статистика|:стат.матч Жирона - стат.матч Леванте,,,,
31230039,PT3182:PR78719:1527703200,en,Super League. Futures|Football. League 2017/18:Akhisar Bld.,ru,Супер-Лига. Итоги|Футбол. Суперлига 2017/18:Акхисар Блд.,,,,
31229261,PT2923:PR636:1529226000,en,ACB League 2017/18. Futures|:FC Barcelona,ru,Лига ACB 2017/18. Итоги|:Барселона,ru,остальные по запросу,en,Others on request
31224998,PT6:PR35:PR2761:1522501200,en,Serie A|:Fiorentina - Crotone,ru,Серия А|:Фиорентина - Кротоне,,,,
31241200,PT55:PR92733:PR143409:1522533600,en,|Boxing:Jason Quigley - Daniel Rosario Cruz,ru,|Бокс:Джейсон Куигли - Даниэль Розарио Круз,,,,
31227199,PT974:PR5938:PR5911:1529074800,en,World Cup|:Morocco - Iran,ru,Чемпионат Мира|2018:Марокко - Иран,,,,
31226537,PT599:PR50220:1538373600,en,NRL|Futures:Cronulla-Sutherland Sharks,ru,NRL|Регби-лига. Итоги:Кроналла-Сазерленд Шаркс,,,,
31228453,PT2376:PR36663:PR30494:1522528200,en,Primera B. Metropolitana|:CA Defensores de Belgrano - Almirante Brown,ru,Примера B. Метрополитана|:Дефенсорес де Бельграно - Альмиранте Браун,,,,
31229084,PT2782:PR14008:PR80102:1522429200,en,Regionalliga|:Parndorf ESV - Traiskirchen,ru,Региональная лига|:Парндорф - Трайскирхен,,,,
31230644,PT3640:PR76542:PR70768:1522506600,en,Lega-Pro. Group C|:Bisceglie - Fidelis Andria 1928,ru,Лига-Про. Группа С|:Бишелье - Андрия,,,,
31229992,PT3167:PR135611:1526551200,en,Cup. Futures|Football. 2017/2018:Shinnik,ru,Кубок. Итоги|Футбол. Кубок 2017/2018:Шинник,,,,
31238828,PT2410:PR62728-PR118659:PR39713-PR61756:1522265700,en,Doubles|Santa Margherita Di Pula:Bekker Kseniia/Herazo Gonzalez Maria Fernanda - Kudermetova Veronika/Ruse Elena Gabriela,ru,Пары|Санта-Маргерита-ди-Пула:Беккер Ксения/Геразо Гонсалес Мария Фернанда - Кудерметова Вероника/Русе Елена Габриела,,,,
31225607,PT60:PR1317:PR1313:1523728800,en,Ligue 1|:Caen - Toulouse,ru,Лига 1|:Кан - Тулуза,,,,
31226230,PT457:PR44473:PR9404:1522562400,en,J1 League|:Jubilo Iwata - Urawa Red Diamonds,ru,J1-Лига|:Джубило Ивата - Урава Ред Даймондс,,,,
31230944,PT4118:PR112755:1525676400,en,A-League. Futures|Football. A-League 2017/18:Newcastle Jets,ru,А-Лига. Итоги|Футбол. А-Лига 2017/18:Ньюкасл Джетс,,,,
31230563,PT3495:PR82585:PR82582:1522317600,en,Asia League|Asian:Anyang Halla - Oji Eagles,ru,Азиатская Лига|:Аньянг Халла - Одзи Иглз,,,,
31225613,PT60:PR1311:PR1317:1523124000,en,Ligue 1|:Amiens SC - Caen,ru,Лига 1|:Амьен - Кан,,,,
31226334,PT492:PR55695:1526151600,en,Eurovision|Entertaint. 2018. Lisbon. Final:Switzerland,ru,Евровидение|2018. Лиссабон. Финал:Швейцария,,,,
31227512,PT1123:PR133624:PR133609:1522281600,en,NBA. Stats. 3-PA|:Minnesota 3 point field goals - Atlanta 3 point field goals,ru,NBA. Статистика. 3-х очковые|:Миннесота 3-х очк. попадания - Атланта 3-х очк. попадания,,,,
31229693,PT3148:PU11441393:1530021600,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group C:Group winner,ru,Чемпионат мира 2018. Победитель|Футбол. Группа C:Победитель группы ,,,,
31241830,PT2410:PR29986-PR114241:PR81462-PR37468:1522393200,en,Doubles|Heraklion:Boev Michaela/Gaspar Ioana - Appleton Emily/Eklund Mia Nicole,ru,Пары|Ираклион:Бев Михаела/Гаспар Иоана - Эпплтон Эмили/Эклунд Миа Николь,,,,
31225757,PT71:PR391:PR389:1522504800,en,Championship|:Birmingham - Ipswich Town,ru,Чемпионшип|:Бирмингем - Ипсвич,,,,
31227745,PT2220:PR46516:PR58054:1522315800,en,Tercera|:Sestao River - Somorrostro,ru,Терсера|:Сестао Ривер - Соморростро,,,,
31228298,PT2363:PR40029:PR36054:1522335600,en,Botola|:Chabab Rif Hoceima - Wydad Casablanca,ru,Botola|:Шабаб Риф Аль-Хосейма - Видад Касабланка,,,,
31225187,PT14:PR36065:PR130:1522591200,en,Primera Division|:Defensa y Justicia - River Plate,ru,Примера дивизион|:Дефенса и Хустисия - Ривер Плейт,,,,
31226121,PT406:PR13783:PR1244:1522434600,en,First  Division B|:Tubize - KVC Westerlo,ru,Первый дивизион В|:Тюбиз - Вестерло,,,,
31227119,PT905:PR137542:1526806800,en,|Thomas Cup  2018. Futures:Singapore,ru,|Thomas Cup  2018. Итоги турнира:Сингапур,,,,
31230739,PT3928:PR71001:1594580400,en,Euro 2020. Futures|Football. National teams. UEFA 2020. Winner:Netherlands,ru,Чемпионат Европы 2020. Итоги|Футбол. Сборные. Победитель:Нидерланды,,,,
31225409,PT26:PR47648:PR16071:1522263600,en,|Miami. Hard:Chung Hyeon - Isner John,ru,|Майами. Хард:Чон Хён - Изнер Джон,,,,
31239450,PT2411:PR72916-PR28802:PR66054-PR66056:1522292400,en,Doubles|Mornington:Ellis Blake/Look Michael - Addison Aaron/Sookton-Eng Chanchai,ru,Пары|Морнингтон:Эллис Блэйк/Лук Майкл - Эддисон Аарон/Суктон-Инг Чанчаи,,,,
31227110,PT904:PR20066:PR15642:1522504800,en,KML|:KK Parnu - Tartu Ulikool/Rock,ru,KML|:Пярну - Тарту Рок,,,,
31227995,PT2304:PR37490:PR76227:1522506600,en,Pro League|:Foolad Khuzestan - Padideh Khorasan,ru,Про-Лига|:Фулад Хузистан - Падидех Хорасан Мешхед,,,,
31229505,PT3095:PR29143:PR11944:1522418400,en,National League. North|:Alfreton Town - Nuneaton,ru,Северная Конференция|:Альфретон Таун - Нанитон,,,,
31229299,PT2928:PR16933:1529222400,en,Serie A 2017/18. Futures|:Venezia,ru,Серия A 2017/18. Итоги|:Венеция,ru,остальные по запросу,en,Others on request
31226001,PT390:PR96859:PR47432:1522263600,en,|San Luis Potosi. Clay:Cid Subervi Roberto - Sarkissian Alexander,ru,|Сан-Луис-Потоси. Грунт:Сид Суберви Роберто - Саркисян Александр,,,,
31225606,PT60:PR971:PR976:1523818800,en,Ligue 1|:PSG - AS Monaco,ru,Лига 1|:ПСЖ - Монако,,,,
31226399,PT559:PR106:PR10399:1523998860,en,Cup|:AEK Athens - Larissa,ru,Кубок|:АЕК Афины - Лариса,,,,
31226801,PT750:PR21279:PR86930:1522432800,en,Primera Division|:Sport Huancayo - AD Cantolao,ru,Примера Дивизион|:Спорт Уанкайо - АД Кантолао,,,,
31229179,PT2834:PR11861-PR29507:PR38625-PR29625:1522267200,en,Doubles|Le Gosier:Giraldo Santiago/Olivo Renzo - Skupski Neal/Smith John-Patrick,ru,Пары|Ле-Гозье:Хиральдо Сантьяго/Оливо Ренцо - Скупски Нил/Смит Джон-Патрик,,,,
31225168,PT13:PR114:PR3834:1522520100,en,First League|:Viktoria Plzen - Mlada Boleslav,ru,Первая лига|:Виктория Пльзень - Млада Болеслав,,,,
31238830,PT2410:PR27915-PR34459:PR35474-PR55361:1522267800,en,Doubles|Santa Margherita Di Pula:Skamlova Chantal/Wacanno Eva - Schaeder Laura/Uzcategui Aymet,ru,Пары|Санта-Маргерита-ди-Пула:Скамлова Шанталь/Ваканно Ева - Шедер Лаура/Ускатеги Аймет,,,,
31229749,PT3148:PU12146528:1530194400,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group H:Senegal,ru,Чемпионат мира 2018. Победитель|Футбол. Группа H:Сенегал ,,,,
31225056,PT7:PR52:PR1008:1523118600,en,Primera Division|:Betis - Eibar,ru,Примера|:Бетис - Эйбар,,,,
31227715,PT2220:PR86980:PR83288:1522335600,en,Tercera|:SFC Minerva - Churra-Gesa,ru,Терсера|:Минерва - Чурра-Геса,,,,
31230099,PT3196:PR695:1530385200,en,Pro A 2017/18. Futures|:Le Mans Sarthe,ru,Про A 2017/18. Итоги|:Ле-Ман,,,,
31231229,PT4370:PR14845:1522796400,en,NBA. Regular season MVP|:Kawhi Leonard,ru,NBA. MVP Регулярного сезона|:Кауай Леонард,,,,
31229384,PT2938:PR127701:PR81983:1522328400,en,Serie D|:ASD Albissola 2010 - FC Ponsacco,ru,Серия D|:Альбиссола - Понсакко,,,,
31225194,PT15:PR3796:PR144:1522593000,en,Bundesliga|:SV Mattersburg - Rapid Wien,ru,Бундеслига|:Маттерсбург - Рапид Вена,,,,
31226329,PT492:PR8904:1526151600,en,Eurovision|Entertaint. 2018. Lisbon. Final:France,ru,Евровидение|2018. Лиссабон. Финал:Франция,,,,
31230116,PT3263:PR74846:PR74868:1522313400,en,Aussie Rules. AFL|Australian rules:Adelaide Crows - Richmond Tigers,ru,АФЛ|:Аделаида Краус - Ричмонд Тайгерс,,,,
31231244,PT4370:PR107684:1522796400,en,NBA. Regular season MVP|:Joel Embiid,ru,NBA. MVP Регулярного сезона|:Джоэл Эмбиид,,,,
31224965,PT6:PR1431:PR1535:1523721600,en,Serie A|:Chievo - Torino,ru,Серия А|:Кьево - Торино,,,,
31231255,PT4371:PR129274:1529445600,en,NBA. Rookie of the Year|:Lauri Markkanen,ru,NBA. Новичок года|:Лаури Маркканен,,,,
31229867,PT3156:PR71351:1526745600,en,Premier League. Futures|Football. League 2017/2018:Shakhtar Donetsk,ru,Премьер-лига. Итоги|Футбол. Премьер-лига 2017/2018:Шахтер Донецк,,,,
31240615,PT1102:PR47578:PR48750:1522308600,en,|Heraklion:Szupper Marlies - In-Albon Ylena,ru,|Ираклион:Зюппер Марлиз - Ин-Албон Илена,,,,
31226110,PT402:PR1819:PR25409:1522677600,en,League 2|:Chesterfield - Newport County,ru,Лига 2|:Честерфилд - Ньюпорт Каунти,,,,
31230845,PT4042:PR69624:PR72920:1523158200,en,UFC|:Rose Namajunas - Joanna Jedrzejczyk,ru,UFC|:Роуз Намаюнас - Йоанна Енджейчик,,,,
31227543,PT1140:PR3854:PR60611:1522324800,en,Second Division|:Naestved IF - IF Kolding,ru,Второй дивизион|:Нэствед - ИФ Колдинг,,,,
31230104,PT3196:PR7618:1530385200,en,Pro A 2017/18. Futures|:Chalons-Reims Basket,ru,Про A 2017/18. Итоги|:Реймс,,,,
31227503,PT1121:PR17798:PR45878:1522285200,en,Liga Nacional|:Motagua CD - CD Platense,ru,Национальная лига|:Мотагуа - КД Платенсе,,,,
31228982,PT2664:PR81168:PR39375:1522324800,en,Championship|:HC Temirtau - Arlan,ru,Чемпионат|:ХК Темиртау - Арлан,,,,
31227531,PT1125:PR136209:PR136129:1522278000,en,NBA. Stats. AST|:Orlando assists - Brooklyn assists,ru,NBA. Статистика. Передачи|:Орландо передачи - Бруклин передачи,,,,
31226603,PT604:PR353:PR1826:1522585800,en,Premier League. Stats|:match stat Arsenal FC - match stat Stoke,ru,Премьер-Лига. Статистика|:стат.матч Арсенал Лондон - стат.матч Сток,,,,
31229200,PT2873:PR65591:PR65598:1522285200,en,WHL|Hockey:Regina Pats - Swift Current Broncos,ru,WHL|:Реджайна Пэтс - Свифт Каррент Бронкос,,,,
31228205,PT2341:PR48698:PR75801:1522504800,en,Ryman League|Premier Division:Needham Market - Tooting & Mitcham United FC,ru,Райман Лига|Премьер-дивизион:Нидхэм Маркет - Тутинг энд Митчем Юнайтед,,,,
31227514,PT1123:PR133637:PR133619:1522288800,en,NBA. Stats. 3-PA|:Phoenix 3 point field goals - LA Clippers 3 point field goals,ru,NBA. Статистика. 3-х очковые|:Финикс 3-х очк. попадания - Клипперс 3-х очк. попадания,,,,
31231199,PT4337:PU12732235:1538341200,en,YouTube|Entertaint:You Tube channel "Dzharakhov" will get 3mln subscribers by 00:00 01.10.2018 ,ru,YouTube|:YouTube канал "Джарахов" наберет 3 миллиона подписчиков до 00:00 01.10.2018 ,,,,
31226148,PT423:PR817:PR7899:1522342800,en,BBL|:Skyliners Frankfurt - Giessen 46ers,ru,BBL|:Скайлайнерс - Гиссен,,,,
31225898,PT234:PR7524:1522998000,en,Davis Cup|2018. Futures. Winner:Germany,ru,Кубок Дэвиса|2018. Итоги турнира. Победитель:Германия,,,,
31229417,PT2938:PR83926:PR110890:1522328400,en,Serie D|:Gelbison Cilento - ASC Ebolitana,ru,Серия D|:Джельбисон Чиленто - Эболитана,,,,
31226940,PT834:PR84752:PR84746:1522288800,en,AHL|:San Diego Gulls - Bakersfield Condors,ru,AHL|Регулярный сезон:Сан-Диего Галлс - Бэкерсфилд Кондорс,,,,
31227021,PT864:PR45177:PR18880:1522362600,en,Primera A|:Jaguares de Cordoba - Atletico Bucaramanga,ru,Примера А|:Хагуарес Кордоба - Атлетико Букараманга,,,,
31229673,PT3148:PR133454:1531677600,en,FIFA World Cup 2018. Winner|Football. Outrights:Egypt,ru,Чемпионат мира 2018. Победитель|Футбол. Итоги:Египет,,,,
31227034,PT886:PR7140:PR36999:1522504800,en,Segunda Liga|:Uniao Madeira - Arouca,ru,Сегунда|:Униан Мадейра - Арока,,,,
31229349,PT2938:PR87709:PR70005:1522328400,en,Serie D|:ASD Varesina - Oltrepovoghera,ru,Серия D|:Варезина - Ольтреповогера,,,,
31227830,PT2234:PR31873:PR31160:1522477800,en,Soccer Championship A|Liga 1:Perseru Serui - PSM Makassar,ru,Чемпионат A|Лига 1:Персеру Серуи - ПСМ Макассар,,,,
31226422,PT573:PR60:PR58:1522608300,en,Primera Division. Stats|:match stat Atletico Madrid - match stat Deportivo La Coruna,ru,Примера дивизион. Статистика|:стат.матч Атлетико Мадрид - стат.матч Депортиво Ла-Корунья,,,,
31229436,PT2944:PR29851:1527843600,en,BBL 2017/2018. Futures|:FC Bayern Munich,ru,BBL 2017/2018. Итоги|:Бавария,,,,
31225837,PT94:PR564:PR507:1523990700,en,Cup|:Bayer Leverkusen - Bayern Munich,ru,Кубок|:Байер Леверкузен - Бавария,,,,
31229890,PT3159:PR71580:1527775200,en,Championship. Futures|Football. Championship 2017/18:Aston Villa,ru,Чемпионшип. Итоги|Футбол. Чемпионшип 2017/18:Астон Вилла,,,,
31238832,PT2410:PR32234-PR28360:PR7057-PR61209:1522272300,en,Doubles|Santa Margherita Di Pula:Ivakhnenko Valentyna/Solovyeva Valeria - Laine Emma/Rompies Jessie,ru,Пары|Санта-Маргерита-ди-Пула:Ивахненко Валентина/Соловьева Валерия - Лайне Эмма/Ромпис Джесси,,,,
31225410,PT26:PR11224:PR22083:1522285200,en,|Miami. Hard:Del Potro Juan Martin - Raonic Milos,ru,|Майами. Хард:Дель Потро Хуан Мартин - Раонич Милош,,,,
31226751,PT700:PR134780:1523012400,en,Formula 1. Futures|Motor Sports. Drivers Championship 2018:Charles Leclerc,ru,Формула 1. Итоги|Авто-мотоспорт. Победитель сезона 2018:Шарль Леклер,,,,
31227703,PT2220:PR43419:PR67628:1522317600,en,Tercera|:CD Varea - Yague,ru,Терсера|:Вареа - Яге,,,,
31231023,PT4167:PR141690:1540758600,en,MLS. Futures|Football. MLS 2017/18:Chicago Fire,ru,MLS. Итоги|Футбол. MLS 2017/18:Чикаго Файр,,,,
31226344,PT494:PR1338:PR7161:1522432800,en,First Division|Eerste Divisie:Cambuur Leeuwarden - FC Volendam,ru,Первый дивизион|:Камбюр Леуварден - Волендам,,,,
31228754,PT2482:PU8819828:1602363600,en,Politics|:2020 USA Presidential Election. Winning Party.,ru,Политика|:Выборы президента США 2020. Партия победитель. ,,,,
31226543,PT599:PR13904:1538373600,en,NRL|Futures:Canterbury Bulldogs,ru,NRL|Регби-лига. Итоги:Кентербери Буллдогз,,,,
31225169,PT13:PR16658:PR120:1522425600,en,First League|:Dukla Prague - Sigma Olomouc,ru,Первая лига|:Дукла Прага - Сигма,,,,
31226708,PT688:PR41527:PR66935:1522691100,en,Liga I|:ACS Poli Timisoara - Sepsi OSK Sfantu Gheorghe,ru,Лига 1|:Поли Тимишоара - Сепси ОСК,,,,
31226515,PT583:PR46165:PR7734:1522418400,en,National League|:Solihull Moors - Aldershot,ru,Национальная Конференция|:Солихалл Мурс - Олдершот,,,,
31229491,PT3092:PR82089:PR49131:1522335600,en,Segunda B. Group 2|:CD Vitoria - SD Leioa,ru,Сегунда В. Группа 2|:КД Витория - Леиона,,,,
31226105,PT402:PR2841:PR7043:1522418400,en,League 2|:Cheltenham - Carlisle,ru,Лига 2|:Челтенхэм - Карлайл,,,,
31224964,PT5:PR568:PR13962:1523644200,en,Bundesliga|:Wolfsburg - Augsburg,ru,Бундеслига|:Вольфсбург - Аугсбург,,,,
31228641,PT2423:PR19379:PR11611:1522263000,en,LNH. Division 1|:US Ivry HB - PSG Handball,ru,LNH. Дивизион 1|:Иври - ПСЖ,,,,
31230849,PT4042:PR64379:PR88446:1523147400,en,UFC|:Joe Lauzon - Chris Gruetzemacher,ru,UFC|:Джо Лаузон - Крис Груцмэчер,,,,
31225183,PT14:PR142:PR132:1522521000,en,Primera Division|:Gimnasia La Plata - Argentinos Juniors,ru,Примера дивизион|:Химнасия Ла-Плата - Архентинос Хуниорс,,,,
31225768,PT71:PR7:PR1817:1522781100,en,Championship|:Aston Villa - Reading,ru,Чемпионшип|:Астон Вилла - Рединг,,,,
31225314,PT22:PR63778:PR1777:1522336800,en,Tipsport Extraliga|:Mountfield HK - HC Ocelari Trinec,ru,Tipsport Extraliga|:Маунтфилд ГК - Тршинец,,,,
31226094,PT401:PR547:PR2835:1522677600,en,League 1|:Charlton - Rotherham,ru,Лига 1|:Чарльтон - Ротерхэм,,,,
31229119,PT2792:PR58785:1522296000,en,|DAC. Results:Vici Gaming,ru,|DAC. Итоги:Vici Gaming,,,,
31229773,PT3148:PU12169637:1530021600,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group C:Peru,ru,Чемпионат мира 2018. Победитель|Футбол. Группа C:Перу ,,,,
31229723,PT3148:PU12134035:1529949600,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group B:Portugal,ru,Чемпионат мира 2018. Победитель|Футбол. Группа B:Португалия ,,,,
31230829,PT4013:PR587:PR589:1522278060,en,NBA. Players|:Charlotte Hornets - Cleveland Cavaliers,ru,NBA. Игроки|:Шарлотт Хорнетс - Кливленд Кавальерс,,,,
31225110,PT9:PR1246:PR1375:1522519200,en,First Division A|:Lokeren - Sint-Truiden,ru,Первый дивизион А|:Локерен - Сент-Трёйден,,,,
31229593,PT3131:PR70986:1526234400,en,Primera Division. Futures|Football. Division 2017/18:Eibar,ru,Примера Дивизион. Итоги|Футбол. 2017/18:Эйбар,,,,
31229403,PT2938:PR105289:PR110175:1522328400,en,Serie D|:Nuorese - Nuova Monterosi,ru,Серия D|:Нуоресе - Нуова Монтероси,,,,
31227639,PT2180:PR906:PR72201:1522284300,en,Campeonato Gaucho|:Gremio FBPA - EC Avenida,ru,Лига Гаушу|:Гремио - Авенида,,,,
31227023,PT864:PR64034:PR8124:1522527300,en,Primera A|:Aguilas Doradas - Deportes Tolima,ru,Примера А|:Агилас Дорадас - Депортес Толима,,,,
31228910,PT2597:PR38175:PR4308:1522274400,en,Copa Nordeste|:Clube de Regatas Brasil - Trese FC,ru,Северо-восточный кубок|:Клубе Регатас Бразил - Трези,,,,
31227474,PT1116:PR6693:PR21170:1522429200,en,A PFG|:Cherno More - Pirin Blagoevgrad,ru,Группа А|:Черно Море - Пирин Благоевград,,,,
31227737,PT2220:PR48481:PR12173:1522339200,en,Tercera|:Asco - CE Europa,ru,Терсера|:Аско - ФК Европа,,,,
31229360,PT2938:PR110176:PR127697:1522328400,en,Serie D|:Scanzorosciate Calcio - AC Crema 1908,ru,Серия D|:Сканцорошате - Крема,,,,
31225704,PT66:PR14864:PR8483:1522432800,en,Ligue 2|:US Orleans 45 - Brest,ru,Лига 2|:Орлеан - Брест,,,,
31226357,PT510:PR35145:1523034000,en,Champions League|Outrights:CSM Bucuresti(ROU),ru,Лига Чемпионов|Итоги:КСМ Бухарест(ROU),,,,
31229494,PT3093:PR9579:PR11875:1522490400,en,Segunda B. Group 3|:CF Badalona - Alcoyano,ru,Сегунда В. Группа 3|:Бадалона - Алькояно,,,,
31231456,PT4682:PR142001:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage:Favorite,ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1й этап:Favorite,,,,
31229636,PT3146:PR71363:1527187500,en,UEFA Europa League. Futures|Football:FC Red Bull Salzburg(AUT),ru,Лига Европы УЕФА. Итоги|Футбол. УЕФА 2017/18:Ред Булл Зальцбург(AUT),,,,
31225425,PT32:PR18:PR2796:1522582200,en,2 Bundesliga|:Greuther Furth - Union Berlin,ru,Бундеслига 2|:Гройтер Фюрт - Унион Берлин,,,,
31229860,PT3156:PU12721661:1526745600,en,Premier League. Futures|Football. League 2017/2018:Does Facundo Ferreyra score more goals than Henry Mkhitaryan scored in the 2012/13 season?,ru,Премьер-лига. Итоги|Футбол. Премьер-лига 2017/2018:Забьет ли Факундо Феррейра голов больше, чем забил Генрих Мхитарян в сезоне 2012/13? ,,,,
31229592,PT3131:PR70988:1526234400,en,Primera Division. Futures|Football. Division 2017/18:Espanyol,ru,Примера Дивизион. Итоги|Футбол. 2017/18:Эспаньол,,,,
31228843,PT2580:PR51944:1527792300,en,England. RFU Championship. Futures|Rugby union. RFU Championship:Saracens,ru,Англия. Премьер-лига. Итоги|:Сарацинз,,,,
31231205,PT4352:PR131515:1525888800,en,Cup. Futures|Football. Cup 2017/2018:Dnipro-1,ru,Кубок. Итоги|Футбол. Кубок 2017/2018:Днепр-1,,,,
31241449,PT2638:PR4567:PR57706:1522278000,en,Campeonato Braziliense|:Brasiliense FC Taguatinga - AA Luziania,ru,Лига Бразилиенсе|:Бразильенсе - Лузиания,,,,
31225399,PT24:PR644:PR637:1522600200,en,ACB League|:Unicaja Malaga - Real Madrid,ru,Лига ACB|:Уникаха - Реал Мадрид,,,,
31230101,PT3196:PR692:1530385200,en,Pro A 2017/18. Futures|:Cholet Basket,ru,Про A 2017/18. Итоги|:Шоле,,,,
31226074,PT401:PR2018:PR7044:1522418400,en,League 1|:Blackpool - Doncaster,ru,Лига 1|:Блэкпул - Донкастер,,,,
31224953,PT5:PR567:PR571:1523194200,en,Bundesliga|:Borussia Dortmund - VfB Stuttgart,ru,Бундеслига|:Боруссия Дортмунд - Штутгарт,,,,
31229026,PT2721:PR40661:PR135966:1522285200,en,Copa Verde|:Luverdense - CA Itapemirim,ru,Copa Verde|:Луверденсе - Итапемирим,,,,
31225066,PT7:PR990:PR58:1523731500,en,Primera Division|:Athletic Bilbao - Deportivo La Coruna,ru,Примера|:Атлетик Бильбао - Депортиво Ла-Корунья,,,,
31230753,PT3928:PR71016:1594580400,en,Euro 2020. Futures|Football. National teams. UEFA 2020. Winner:Ireland Republic,ru,Чемпионат Европы 2020. Итоги|Футбол. Сборные. Победитель:Ирландия,,,,
31230489,PT3452:PR578:PR4987:1522582200,en,2 Bundesliga. Stats|:match stat Bochum - match stat Eintracht Braunschweig,ru,Бундеслига 2. Статистика|:стат.матч Бохум - стат.матч Айнтрахт Брауншвейг,,,,
31230868,PT4043:PR89059:PR133825:1524963600,en,Bellator|World Grand Prix 2018 Heavyweight Tournat:Fedor Emelianenko - Frank Mir,ru,Bellator|World Grand Prix 2018 Heavyweight Tournat. men:Фёдор Емельяненко - Фрэнк Мир,,,,
31224987,PT6:PR1437:PR1431:1523192400,en,Serie A|:Napoli - Chievo,ru,Серия А|:Наполи - Кьево,,,,
31227705,PT2220:PR41982:PR65390:1522317600,en,Tercera|:Haro CD - CA Vianes,ru,Терсера|:Аро Депортиво - Вьянес,,,,
31225906,PT263:PR2733:PR1475:1522684800,en,Ekstraklasa|:Wisla Krakow - Lech Poznan,ru,Ekstraklasa|:Висла Краков - Лех Познань,,,,
31230917,PT4083:PR12319:PR12167:1522319400,en,A-League. Stats|:match stat Perth Glory - match stat Sydney FC,ru,А-Лига. Статистика|:стат.матч Перт Глори - стат.матч Сидней,,,,
31229779,PT3148:PU12157555:1530122400,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group E:2nd place,ru,Чемпионат мира 2018. Победитель|Футбол. Группа E:2 место ,,,,
31226941,PT834:PR19947:PR18184:1522278000,en,AHL|:Bridgeport Sound Tigers - Hershey Bears,ru,AHL|Регулярный сезон:Бриджпорт Саунд Тайгерс - Херши Беарз,,,,
31224988,PT6:PR37:PR29:1522521900,en,Serie A|:Juventus - AC Milan,ru,Серия А|:Ювентус - Милан,,,,
31226907,PT817:PU12792678:1522781100,en,UEFA Champions League. Draw|Outrights:Finalists,ru,Лига Чемп. Жеребьёвка груп. Турнира|чемпионов УЕФА. Итоги:Пара финалистов ,,,,
31240572,PT20:PR1837:PR184:1522342800,en,SHL|:Skelleftea AIK - Farjestad BK,ru,SHL|:Шеллефтео АИК - Ферьестад,,,,
31226122,PT406:PR8958:PR7128:1522677600,en,First  Division B|:Union St. Gilloise - Roeselare,ru,Первый дивизион В|:Унион Сен-Жилуа - Руселаре,,,,
31225820,PT77:PR25400:PR377:1522494000,en,FNL|:Tyumen - Volgar Astrakhan,ru,ФНЛ|:Тюмень - Волгарь,,,,
31229125,PT2792:PR112435:1522296000,en,|DAC. Results:OpTic Gaming,ru,|DAC. Итоги:OpTic Gaming,,,,
31227699,PT2220:PR56966:PR65017:1522317600,en,Tercera|:Calasancio - CD Agoncillo,ru,Терсера|:Каласансио - Агонсильо,,,,
31229274,PT2925:PR16697:1527066000,en,VTB United League. Futures|:Enisey Krasnoyarsk,ru,Единая лига ВТБ. Итоги|:Енисей,,,,
31229809,PT3153:PR71577:1526220000,en,Premier League. Futures|Football. League 2017/18:Newcastle United,ru,Премьер-Лига. Итоги|Футбол. Премьер-лига 2017/18:Ньюкасл,,,,
31228202,PT2341:PR50340:PR9646:1522504800,en,Ryman League|Premier Division:Leatherhead - Billericay Town,ru,Райман Лига|Премьер-дивизион:Лэзерхед - Биллерикей Таун,,,,
31226746,PT700:PR24236:1523012400,en,Formula 1. Futures|Motor Sports. Drivers Championship 2018:Nico Hulkenberg,ru,Формула 1. Итоги|Авто-мотоспорт. Победитель сезона 2018:Нико Хюлькенберг,,,,
31227505,PT1121:PR19724:PR45737:1522270800,en,Liga Nacional|:CD Marathon - CD Real Sociedad,ru,Национальная лига|:Марафон - Реал Сосьедад Токоа,,,,
